participantId,trialId,trialOrder,responseId,percentComplete,description,instruction,responsePrompt,answer,startTime,endTime,duration,cleanedDuration
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","32","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.19,2.19","2025-03-05T17:22:46.940Z","2025-03-05T17:22:48.482Z","1542","1542"
"2bb0620a-008b-4901-9148-d2b9990b2009","stacked-bar-1","33","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.34,1.34","2025-03-05T17:22:48.595Z","2025-03-05T17:22:50.022Z","1427","1427"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-1","34","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.89,2.89","2025-03-05T17:22:50.124Z","2025-03-05T17:22:51.808Z","1684","1684"
"2bb0620a-008b-4901-9148-d2b9990b2009","pie-chart-1","35","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.09,2.09","2025-03-05T17:22:51.907Z","2025-03-05T17:22:53.551Z","1644","1644"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","36","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.80,2.80","2025-03-05T17:22:53.673Z","2025-03-05T17:22:55.045Z","1372","1372"
"2bb0620a-008b-4901-9148-d2b9990b2009","stacked-bar-1","37","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.38,2.38","2025-03-05T17:22:55.138Z","2025-03-05T17:22:56.706Z","1568","1568"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-1","38","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.82,1.82","2025-03-05T17:22:56.807Z","2025-03-05T17:22:59.195Z","2388","2388"
"2bb0620a-008b-4901-9148-d2b9990b2009","pie-chart-1","39","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.91,2.91","2025-03-05T17:22:59.316Z","2025-03-05T17:23:00.930Z","1614","1614"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","40","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.24,2.24","2025-03-05T17:23:01.029Z","2025-03-05T17:23:03.472Z","2443","2443"
"2bb0620a-008b-4901-9148-d2b9990b2009","stacked-bar-1","41","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.25,1.25","2025-03-05T17:23:03.569Z","2025-03-05T17:23:06.337Z","2768","2768"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-1","42","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.96,2.99","2025-03-05T17:23:06.461Z","2025-03-05T17:23:08.740Z","2279","2279"
"2bb0620a-008b-4901-9148-d2b9990b2009","pie-chart-1","43","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.05,2.14","2025-03-05T17:23:08.845Z","2025-03-05T17:23:10.613Z","1768","1768"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","44","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.65,1.67","2025-03-05T17:23:10.728Z","2025-03-05T17:23:12.670Z","1942","1942"
"2bb0620a-008b-4901-9148-d2b9990b2009","stacked-bar-1","45","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.64,2.64","2025-03-05T17:23:12.774Z","2025-03-05T17:23:14.517Z","1743","1743"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-1","46","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.90,2.90","2025-03-05T17:23:14.629Z","2025-03-05T17:23:16.235Z","1606","1606"
"2bb0620a-008b-4901-9148-d2b9990b2009","pie-chart-1","47","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.57,2.57","2025-03-05T17:23:16.338Z","2025-03-05T17:23:17.761Z","1423","1423"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","48","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.60,2.60","2025-03-05T17:23:17.866Z","2025-03-05T17:23:19.643Z","1777","1777"
"2bb0620a-008b-4901-9148-d2b9990b2009","stacked-bar-1","49","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.78,1.78","2025-03-05T17:23:19.749Z","2025-03-05T17:23:21.286Z","1537","1537"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-1","50","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.35,2.35","2025-03-05T17:23:21.398Z","2025-03-05T17:23:22.934Z","1536","1536"
"2bb0620a-008b-4901-9148-d2b9990b2009","pie-chart-1","51","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.41,2.41","2025-03-05T17:23:23.035Z","2025-03-05T17:23:24.707Z","1672","1672"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","52","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.54,2.54","2025-03-05T17:23:24.808Z","2025-03-05T17:23:26.423Z","1615","1615"
"2bb0620a-008b-4901-9148-d2b9990b2009","stacked-bar-1","53","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.98,2.98","2025-03-05T17:23:26.509Z","2025-03-05T17:23:27.904Z","1395","1395"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-1","54","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.28,2.28","2025-03-05T17:23:27.992Z","2025-03-05T17:23:29.480Z","1488","1488"
"2bb0620a-008b-4901-9148-d2b9990b2009","pie-chart-1","55","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.20,2.20","2025-03-05T17:23:29.626Z","2025-03-05T17:23:31.260Z","1634","1634"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","56","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.59,2.59","2025-03-05T17:23:31.374Z","2025-03-05T17:23:32.936Z","1562","1562"
"2bb0620a-008b-4901-9148-d2b9990b2009","stacked-bar-1","57","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.64,2.64","2025-03-05T17:23:33.043Z","2025-03-05T17:23:34.712Z","1669","1669"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-1","58","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.97,2.97","2025-03-05T17:23:34.816Z","2025-03-05T17:23:36.661Z","1845","1845"
"2bb0620a-008b-4901-9148-d2b9990b2009","pie-chart-1","59","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.48,2.48","2025-03-05T17:23:36.774Z","2025-03-05T17:23:39.415Z","2641","2641"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","60","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.98,2.98","2025-03-05T17:23:39.548Z","2025-03-05T17:23:41.445Z","1897","1897"
"2bb0620a-008b-4901-9148-d2b9990b2009","stacked-bar-1","61","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.76,2.76","2025-03-05T17:23:41.566Z","2025-03-05T17:23:43.197Z","1631","1631"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-1","62","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.77,2.77","2025-03-05T17:23:43.323Z","2025-03-05T17:23:45.088Z","1765","1765"
"2bb0620a-008b-4901-9148-d2b9990b2009","pie-chart-1","63","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.46,2.46","2025-03-05T17:23:45.191Z","2025-03-05T17:23:47.249Z","2058","2058"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","64","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.85,1.85","2025-03-05T17:23:47.387Z","2025-03-05T17:23:49.272Z","1885","1885"
"2bb0620a-008b-4901-9148-d2b9990b2009","stacked-bar-1","65","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.62,1.62","2025-03-05T17:23:49.380Z","2025-03-05T17:23:50.880Z","1500","1500"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-1","66","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.40,2.40","2025-03-05T17:23:51.004Z","2025-03-05T17:23:52.722Z","1718","1718"
"2bb0620a-008b-4901-9148-d2b9990b2009","pie-chart-1","67","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.17,2.17","2025-03-05T17:23:52.820Z","2025-03-05T17:24:00.026Z","7206","7206"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","68","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.81,2.81","2025-03-05T17:24:00.160Z","2025-03-05T17:24:01.950Z","1790","1790"
"2bb0620a-008b-4901-9148-d2b9990b2009","stacked-bar-1","69","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.47,2.47","2025-03-05T17:24:02.073Z","2025-03-05T17:24:03.773Z","1700","1700"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-1","70","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.73,2.73","2025-03-05T17:24:03.876Z","2025-03-05T17:24:06.056Z","2180","2180"
"2bb0620a-008b-4901-9148-d2b9990b2009","pie-chart-1","71","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.15,2.15","2025-03-05T17:24:06.165Z","2025-03-05T17:24:08.050Z","1885","1885"
"2bb0620a-008b-4901-9148-d2b9990b2009","bar-chart-v-1","72","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.74,2.74","2025-03-05T17:24:08.142Z","2025-03-05T17:24:09.820Z","1678","1678"
"3286a799-5331-464f-9795-dc8be8bf6c49","participantTags","null","participantTags","undefined","undefined","undefined","undefined","[]","undefined","undefined","undefined","undefined"
"3286a799-5331-464f-9795-dc8be8bf6c49","stacked-bar-1","1","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.9,2.9","2025-03-06T00:47:51.119Z","2025-03-06T00:47:52.989Z","1870","1870"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-1","2","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.43,2.43","2025-03-06T00:47:53.099Z","2025-03-06T00:47:54.821Z","1722","1722"
"3286a799-5331-464f-9795-dc8be8bf6c49","pie-chart-1","3","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.13,2.13","2025-03-06T00:47:54.925Z","2025-03-06T00:47:56.793Z","1868","1868"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-v-1","4","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.97,1.97","2025-03-06T00:47:56.893Z","2025-03-06T00:47:58.617Z","1724","1724"
"3286a799-5331-464f-9795-dc8be8bf6c49","stacked-bar-1","5","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.86,2.86","2025-03-06T00:47:58.707Z","2025-03-06T00:48:00.495Z","1788","1788"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-1","6","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.99,2.99","2025-03-06T00:48:00.585Z","2025-03-06T00:48:01.990Z","1405","1405"
"3286a799-5331-464f-9795-dc8be8bf6c49","pie-chart-1","7","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.25,2.25","2025-03-06T00:48:02.089Z","2025-03-06T00:48:03.534Z","1445","1445"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-v-1","8","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.68,2.68","2025-03-06T00:48:03.639Z","2025-03-06T00:48:05.439Z","1800","1800"
"3286a799-5331-464f-9795-dc8be8bf6c49","stacked-bar-1","9","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.45,1.45","2025-03-06T00:48:05.539Z","2025-03-06T00:48:07.899Z","2360","2360"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-1","10","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.65,2.65","2025-03-06T00:48:07.999Z","2025-03-06T00:48:09.377Z","1378","1378"
"3286a799-5331-464f-9795-dc8be8bf6c49","pie-chart-1","11","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","1.85,1.85","2025-03-06T00:48:09.474Z","2025-03-06T00:48:11.415Z","1941","1941"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-v-1","12","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.70,2.70","2025-03-06T00:48:11.538Z","2025-03-06T00:48:13.273Z","1735","1735"
"3286a799-5331-464f-9795-dc8be8bf6c49","stacked-bar-1","13","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.45,2.45","2025-03-06T00:48:13.359Z","2025-03-06T00:48:14.934Z","1575","1575"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-1","14","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.77,2.77","2025-03-06T00:48:15.028Z","2025-03-06T00:48:16.864Z","1836","1836"
"3286a799-5331-464f-9795-dc8be8bf6c49","pie-chart-1","15","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.50,2.50","2025-03-06T00:48:16.964Z","2025-03-06T00:48:18.597Z","1633","1633"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-v-1","16","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.30,2.30","2025-03-06T00:48:18.691Z","2025-03-06T00:48:20.479Z","1788","1788"
"3286a799-5331-464f-9795-dc8be8bf6c49","stacked-bar-1","17","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.2,2.2","2025-03-06T00:48:20.578Z","2025-03-06T00:48:22.474Z","1896","1896"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-1","18","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.96,2.96","2025-03-06T00:48:22.595Z","2025-03-06T00:48:24.453Z","1858","1858"
"3286a799-5331-464f-9795-dc8be8bf6c49","pie-chart-1","19","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.64,2.92","2025-03-06T00:48:24.544Z","2025-03-06T00:48:27.400Z","2856","2856"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-v-1","20","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.19,2.19","2025-03-06T00:48:27.493Z","2025-03-06T00:48:29.546Z","2053","2053"
"3286a799-5331-464f-9795-dc8be8bf6c49","stacked-bar-1","21","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.62,2.62","2025-03-06T00:48:29.678Z","2025-03-06T00:48:32.309Z","2631","2631"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-1","22","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.51,2.51","2025-03-06T00:48:32.406Z","2025-03-06T00:48:34.473Z","2067","2067"
"3286a799-5331-464f-9795-dc8be8bf6c49","pie-chart-1","23","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.74,2.74","2025-03-06T00:48:34.566Z","2025-03-06T00:48:36.281Z","1715","1715"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-v-1","24","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","1.89,1.89","2025-03-06T00:48:36.375Z","2025-03-06T00:48:38.401Z","2026","2026"
"3286a799-5331-464f-9795-dc8be8bf6c49","stacked-bar-1","25","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.97,2.97","2025-03-06T00:48:38.501Z","2025-03-06T00:48:44.398Z","5897","5897"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-1","26","barChart","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.33,2.33","2025-03-06T00:48:44.545Z","2025-03-06T00:48:46.475Z","1930","1930"
"3286a799-5331-464f-9795-dc8be8bf6c49","pie-chart-1","27","pieChart","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","2.47,2.47","2025-03-06T00:48:46.580Z","2025-03-06T00:48:48.004Z","1424","1424"
"3286a799-5331-464f-9795-dc8be8bf6c49","bar-chart-v-1","28","barChartV","100.00","An interactive bar chart.","Click on the largest section.","Your selected answer:","2.99,2.99","2025-03-06T00:48:48.125Z","2025-03-06T00:48:49.886Z","1761","1761"
"3286a799-5331-464f-9795-dc8be8bf6c49","stacked-bar-1","29","stackedBar","100.00","An interactive pie chart.","Click on the largest section.","Your selected answer:","3,3","2025-03-06T00:48:49.979Z","2025-03-06T00:48:51.453Z","1474","1474"
